# Q2 z GE_fit_SBS GE_fit_rat_SBS dGEGD_SBS GM_fit_SBS GM_fit_rat_SBS dGMGD_SBS GEGM_fit_rat_SBS dGEGM_SBS
1.4454397707e+02 8.6333973812e-01 -9.4367979445e-06 -3.9496992124e-01 9.3876747199e-01 4.0077141060e-05 6.0060494064e-01 4.4927916263e-01 -6.5762016678e-01 -1.6386205990e+00
1.4621771745e+02 8.6407045448e-01 -9.2168863083e-06 -3.9470715272e-01 9.4860120173e-01 3.9351121407e-05 6.0339357224e-01 4.5415635013e-01 -6.5414543821e-01 -1.6474054587e+00
1.4791083882e+02 8.6479755168e-01 -9.0023365116e-06 -3.9445545091e-01 9.5836416817e-01 3.8640421649e-05 6.0622993258e-01 4.5899454710e-01 -6.5066970420e-01 -1.6558415323e+00
1.4962356561e+02 8.6552104454e-01 -8.7930182525e-06 -3.9421504382e-01 9.6811122784e-01 3.7944640403e-05 6.0911383024e-01 4.6382238538e-01 -6.4719437362e-01 -1.6640279231e+00
1.5135612484e+02 8.6624094786e-01 -8.5888041492e-06 -3.9398615424e-01 9.7789433379e-01 3.7263388387e-05 6.1204506906e-01 4.6866692043e-01 -6.4372082082e-01 -1.6720567924e+00
1.5310874617e+02 8.6695727642e-01 -8.3895696910e-06 -3.9376899977e-01 9.8760807643e-01 3.6596288057e-05 6.1502344833e-01 4.7347452573e-01 -6.4025038531e-01 -1.6797492137e+00
1.5488166189e+02 8.6767004495e-01 -8.1951931829e-06 -3.9356379279e-01 9.9730511607e-01 3.5942973218e-05 6.1804876244e-01 4.7827256414e-01 -6.3678437157e-01 -1.6871992053e+00
1.5667510701e+02 8.6837926818e-01 -8.0055556984e-06 -3.9337074056e-01 1.0070354006e+00 3.5303088713e-05 6.2112080151e-01 4.8308695320e-01 -6.3332404841e-01 -1.6944942990e+00
1.5848931925e+02 8.6908496078e-01 -7.8205410259e-06 -3.9319004521e-01 1.0166976061e+00 3.4676290057e-05 6.2423935101e-01 4.8786611661e-01 -6.2987064909e-01 -1.7014656396e+00
1.6032453907e+02 8.6978713743e-01 -7.6400356187e-06 -3.9302190370e-01 1.0263423449e+00 3.4062243113e-05 6.2740419198e-01 4.9263626799e-01 -6.2642537095e-01 -1.7082024852e+00
1.6218100974e+02 8.7048581274e-01 -7.4639285442e-06 -3.9286650785e-01 1.0360176884e+00 3.3460623778e-05 6.3061510117e-01 4.9742228713e-01 -6.2298937517e-01 -1.7147880214e+00
1.6405897732e+02 8.7118100133e-01 -7.2921114377e-06 -3.9272404453e-01 1.0456738606e+00 3.2871117669e-05 6.3387185101e-01 5.0219894041e-01 -6.1956378708e-01 -1.7211417559e+00
1.6595869074e+02 8.7187271775e-01 -7.1244784501e-06 -3.9259469556e-01 1.0553106581e+00 3.2293419822e-05 6.3717420974e-01 5.0696635830e-01 -6.1614969588e-01 -1.7272666712e+00
1.6788040181e+02 8.7256097656e-01 -6.9609261971e-06 -3.9247863754e-01 1.0649278811e+00 3.1727234400e-05 6.4052194149e-01 5.1172465637e-01 -6.1274815446e-01 -1.7331658010e+00
1.6982436525e+02 8.7324579226e-01 -6.8013537176e-06 -3.9237604233e-01 1.0745253339e+00 3.1172274408e-05 6.4391480629e-01 5.1647393666e-01 -6.0936018011e-01 -1.7388422257e+00
1.7179083872e+02 8.7392717934e-01 -6.6456624194e-06 -3.9228707665e-01 1.0841482360e+00 3.0628261411e-05 6.4735256007e-01 5.2123754158e-01 -6.0598675413e-01 -1.7443725077e+00
1.7378008287e+02 8.7460515223e-01 -6.4937560370e-06 -3.9221190243e-01 1.0937498918e+00 3.0094925281e-05 6.5083495502e-01 5.2599174102e-01 -6.0262882227e-01 -1.7496837539e+00
1.7579236140e+02 8.7527972537e-01 -6.3455405809e-06 -3.9215067658e-01 1.1033301501e+00 2.9572003926e-05 6.5436173937e-01 5.3073662174e-01 -5.9928729476e-01 -1.7547792468e+00
1.7782794100e+02 8.7595091312e-01 -6.2009242937e-06 -3.9210355116e-01 1.1129326556e+00 2.9059243038e-05 6.5793265752e-01 5.3549469262e-01 -5.9596304679e-01 -1.7597318810e+00
1.7988709151e+02 8.7661872986e-01 -6.0598176049e-06 -3.9207067342e-01 1.1225124331e+00 2.8556395858e-05 6.6154745033e-01 5.4024306512e-01 -5.9265691860e-01 -1.7644729472e+00
1.8197008586e+02 8.7728318990e-01 -5.9221330845e-06 -3.9205218577e-01 1.1320693716e+00 2.8063222921e-05 6.6520585472e-01 5.4498181538e-01 -5.8936971614e-01 -1.7690058836e+00
1.8407720015e+02 8.7794430754e-01 -5.7877854004e-06 -3.9204822588e-01 1.1416456213e+00 2.7579491851e-05 6.6890760435e-01 5.4973266957e-01 -5.8610221102e-01 -1.7734000992e+00
1.8620871367e+02 8.7860209702e-01 -5.6566912720e-06 -3.9205892659e-01 1.1511978335e+00 2.7104977115e-05 6.7265242922e-01 5.5447353499e-01 -5.8285514116e-01 -1.7775907873e+00
1.8836490895e+02 8.7925657258e-01 -5.5287694324e-06 -3.9208441628e-01 1.1607259330e+00 2.6639459820e-05 6.7644005595e-01 5.5920448075e-01 -5.7962921153e-01 -1.7815814980e+00
1.9054607180e+02 8.7990774840e-01 -5.4039405766e-06 -3.9212481828e-01 1.1703114541e+00 2.6182727495e-05 6.8027020772e-01 5.6396742108e-01 -5.7642509378e-01 -1.7855008650e+00
1.9275249132e+02 8.8055563865e-01 -5.2821273293e-06 -3.9218025156e-01 1.1798305134e+00 2.5734573892e-05 6.8414260446e-01 5.6869893154e-01 -5.7324342761e-01 -1.7891615526e+00
1.9498445998e+02 8.8120025745e-01 -5.1632541987e-06 -3.9225083046e-01 1.1893642209e+00 2.5294798794e-05 6.8805696302e-01 5.7344070037e-01 -5.7008482078e-01 -1.7926912095e+00
1.9724227361e+02 8.8184161889e-01 -5.0472475369e-06 -3.9233666479e-01 1.1989111772e+00 2.4863207811e-05 6.9201299694e-01 5.7819210529e-01 -5.6694984997e-01 -1.7960903009e+00
1.9952623150e+02 8.8247973702e-01 -4.9340354968e-06 -3.9243785966e-01 1.2084700286e+00 2.4439612207e-05 6.9601041676e-01 5.8295254210e-01 -5.6383906076e-01 -1.7993594058e+00
2.0183663637e+02 8.8311462587e-01 -4.8235479980e-06 -3.9255451587e-01 1.2180009355e+00 2.4023828707e-05 7.0004892995e-01 5.8770163973e-01 -5.6075296894e-01 -1.8024419433e+00
2.0417379447e+02 8.8374629943e-01 -4.7157166843e-06 -3.9268672974e-01 1.2275039317e+00 2.3615679337e-05 7.0412824111e-01 5.9243948031e-01 -5.5769206065e-01 -1.8053416844e+00
2.0653801558e+02 8.8437477165e-01 -4.6104748854e-06 -3.9283459310e-01 1.2370543997e+00 2.3214991254e-05 7.0824805214e-01 5.9720485076e-01 -5.5465679279e-01 -1.8081729879e+00
2.0892961309e+02 8.8500005644e-01 -4.5077575840e-06 -3.9299819370e-01 1.2465753526e+00 2.2821596563e-05 7.1240806180e-01 6.0195827612e-01 -5.5164759464e-01 -1.8108251584e+00
2.1134890398e+02 8.8562216770e-01 -4.4075013707e-06 -3.9317761459e-01 1.2561037096e+00 2.2435332182e-05 7.1660796633e-01 6.0671878461e-01 -5.4866486707e-01 -1.8133554254e+00
2.1379620895e+02 8.8624111926e-01 -4.3096444161e-06 -3.9337293493e-01 1.2656383298e+00 2.2056039681e-05 7.2084745941e-01 6.1148585232e-01 -5.4570898433e-01 -1.8157648222e+00
2.1627185237e+02 8.8685692494e-01 -4.2141264258e-06 -3.9358422912e-01 1.2751420768e+00 2.1683565128e-05 7.2512623205e-01 6.1624043885e-01 -5.4278029358e-01 -1.8180028722e+00
2.1877616239e+02 8.8746959851e-01 -4.1208886180e-06 -3.9381156800e-01 1.2846863463e+00 2.1317758950e-05 7.2944397273e-01 6.2101931252e-01 -5.3987911713e-01 -1.8201748137e+00
2.2130947096e+02 8.8807915372e-01 -4.0298736766e-06 -3.9405501784e-01 1.2941984236e+00 2.0958475786e-05 7.3380036739e-01 6.2578512249e-01 -5.3700575163e-01 -1.8221795723e+00
2.2387211386e+02 8.8868560426e-01 -3.9410257244e-06 -3.9431464094e-01 1.3037133289e+00 2.0605574373e-05 7.3819509999e-01 6.3055592726e-01 -5.3416046916e-01 -1.8240699908e+00
2.2646443076e+02 8.8928896381e-01 -3.8542902882e-06 -3.9459049555e-01 1.3132300829e+00 2.0258917382e-05 7.4262785166e-01 6.3533126733e-01 -5.3134351838e-01 -1.8258473851e+00
2.2908676528e+02 8.8988924599e-01 -3.7696142655e-06 -3.9488263589e-01 1.3227818564e+00 1.9918371323e-05 7.4709830174e-01 6.4012826765e-01 -5.2855512450e-01 -1.8275604450e+00
2.3173946500e+02 8.9048646440e-01 -3.6869458923e-06 -3.9519111206e-01 1.3322991339e+00 1.9583806401e-05 7.5160612711e-01 6.4491117025e-01 -5.2579549022e-01 -1.8291151380e+00
2.3442288153e+02 8.9108063260e-01 -3.6062347155e-06 -3.9551597060e-01 1.3418155208e+00 1.9255096411e-05 7.5615100285e-01 6.4969731265e-01 -5.2306479672e-01 -1.8305610681e+00
2.3713737057e+02 8.9167176410e-01 -3.5274315560e-06 -3.9585725382e-01 1.3513631946e+00 1.8932118615e-05 7.6073260183e-01 6.5450331342e-01 -5.2036320366e-01 -1.8319446873e+00
2.3988329190e+02 8.9225987239e-01 -3.4504884817e-06 -3.9621500020e-01 1.3608749167e+00 1.8614753628e-05 7.6535059485e-01 6.5929454971e-01 -5.1769085027e-01 -1.8331768748e+00
2.4266100951e+02 8.9284497091e-01 -3.3753587813e-06 -3.9658924485e-01 1.3704156112e+00 1.8302885319e-05 7.7000465101e-01 6.6410451787e-01 -5.1504785631e-01 -1.8343483701e+00
2.4547089157e+02 8.9342707307e-01 -3.3019969268e-06 -3.9698001854e-01 1.3799514926e+00 1.7996400707e-05 7.7469443761e-01 6.6891582786e-01 -5.1243432154e-01 -1.8354158684e+00
2.4831331053e+02 8.9400619223e-01 -3.2303585532e-06 -3.9738734872e-01 1.3894818330e+00 1.7695189848e-05 7.7941961997e-01 6.7372812672e-01 -5.0985032778e-01 -1.8363810413e+00
2.5118864315e+02 8.9458234174e-01 -3.1604004271e-06 -3.9781125920e-01 1.3990372494e+00 1.7399145751e-05 7.8417986196e-01 6.7855723757e-01 -5.0729593873e-01 -1.8372868638e+00
2.5409727055e+02 8.9515553488e-01 -3.0920804189e-06 -3.9825177003e-01 1.4085850882e+00 1.7108164278e-05 7.8897482576e-01 6.8338633291e-01 -5.0477120059e-01 -1.8380923824e+00
2.5703957828e+02 8.9572578490e-01 -3.0253574771e-06 -3.9870889778e-01 1.4181247098e+00 1.6822144049e-05 7.9380417183e-01 6.8821509823e-01 -5.0227614307e-01 -1.8387993679e+00
2.6001595632e+02 8.9629310504e-01 -2.9601916014e-06 -3.9918265543e-01 1.4276858440e+00 1.6540986364e-05 7.9866755951e-01 6.9305890438e-01 -4.9981077944e-01 -1.8394488412e+00
2.6302679919e+02 8.9685750845e-01 -2.8965438180e-06 -3.9967305261e-01 1.4372369196e+00 1.6264595100e-05 8.0356464612e-01 6.9790146302e-01 -4.9737510795e-01 -1.8400020495e+00
2.6607250598e+02 8.9741900829e-01 -2.8343761553e-06 -4.0018009571e-01 1.4467773779e+00 1.5992876655e-05 8.0849508837e-01 7.0274249509e-01 -4.9496911171e-01 -1.8404608323e+00
2.6915348039e+02 8.9797761765e-01 -2.7736516127e-06 -4.0070378701e-01 1.4563360917e+00 1.5725739831e-05 8.1345854069e-01 7.0759693481e-01 -4.9259275915e-01 -1.8408643427e+00
2.7227013081e+02 8.9853334960e-01 -2.7143341477e-06 -4.0124412635e-01 1.4659116332e+00 1.5463095802e-05 8.1845465738e-01 7.1246406194e-01 -4.9024600536e-01 -1.8412125680e+00
2.7542287033e+02 8.9908621715e-01 -2.6563886436e-06 -4.0180110992e-01 1.4754738109e+00 1.5204857996e-05 8.2348309062e-01 7.1732827664e-01 -4.8792879233e-01 -1.8414694926e+00
2.7861211686e+02 8.9963623330e-01 -2.5997808891e-06 -4.0237473062e-01 1.4850506820e+00 1.4950942057e-05 8.2854349225e-01 7.2220409688e-01 -4.8564104888e-01 -1.8416725117e+00
2.8183829313e+02 9.0018341099e-01 -2.5444775553e-06 -4.0296497812e-01 1.4946409342e+00 1.4701265746e-05 8.3363551231e-01 7.2709085606e-01 -4.8338269204e-01 -1.8418217795e+00
2.8510182675e+02 9.0072776311e-01 -2.4904461758e-06 -4.0357183925e-01 1.5042153661e+00 1.4455748895e-05 8.3875880023e-01 7.3197344979e-01 -4.8115362740e-01 -1.8418831964e+00
2.8840315031e+02 9.0126930255e-01 -2.4376551228e-06 -4.0419529759e-01 1.5138012451e+00 1.4214313337e-05 8.4391300471e-01 7.3686599287e-01 -4.7895374918e-01 -1.8418924753e+00
2.9174270140e+02 9.0180804212e-01 -2.3860735859e-06 -4.0483533361e-01 1.5233973664e+00 1.3976882834e-05 8.4909777321e-01 7.4176786859e-01 -4.7678294112e-01 -1.8418499065e+00
2.9512092267e+02 9.0234399461e-01 -2.3356715521e-06 -4.0549192477e-01 1.5330025625e+00 1.3743383028e-05 8.5431275259e-01 7.4667847749e-01 -4.7464107675e-01 -1.8417558293e+00
2.9853826189e+02 9.0287717277e-01 -2.2864197875e-06 -4.0616504587e-01 1.5426157023e+00 1.3513741369e-05 8.5955758869e-01 7.5159723732e-01 -4.7252802048e-01 -1.8416106301e+00
3.0199517204e+02 9.0340758930e-01 -2.2382898144e-06 -4.0685466856e-01 1.5522356902e+00 1.3287887071e-05 8.6483192696e-01 7.5652358237e-01 -4.7044362711e-01 -1.8414147382e+00
3.0549211132e+02 9.0393525687e-01 -2.1912538936e-06 -4.0756076165e-01 1.5618351950e+00 1.3065751051e-05 8.7013541216e-01 7.6144334687e-01 -4.6838774282e-01 -1.8411375585e+00
3.0902954325e+02 9.0446018811e-01 -2.1452850057e-06 -4.0828329126e-01 1.5714659951e+00 1.2847265871e-05 8.7546768820e-01 7.6638336496e-01 -4.6636020582e-01 -1.8408422376e+00
3.1260793671e+02 9.0498239560e-01 -2.1003568321e-06 -4.0902222062e-01 1.5811005578e+00 1.2632365701e-05 8.8082839899e-01 7.7132936598e-01 -4.6436084609e-01 -1.8404977363e+00
3.1622776602e+02 9.0550189190e-01 -2.0564437367e-06 -4.0977751015e-01 1.5907379205e+00 1.2420986243e-05 8.8621718698e-01 7.7628084772e-01 -4.6238948665e-01 -1.8401046323e+00
3.1988951097e+02 9.0601868950e-01 -2.0135207534e-06 -4.1054911844e-01 1.6003771523e+00 1.2213064729e-05 8.9163369603e-01 7.8123732183e-01 -4.6044594352e-01 -1.8396635299e+00
3.2359365693e+02 9.0653280088e-01 -1.9715635567e-06 -4.1133699995e-01 1.6100173524e+00 1.2008539805e-05 8.9707756700e-01 7.8619831527e-01 -4.5853002581e-01 -1.8391750669e+00
3.2734069488e+02 9.0704423846e-01 -1.9305484615e-06 -4.1214110823e-01 1.6196823779e+00 1.1807351568e-05 9.0254844329e-01 7.9117620210e-01 -4.5664153686e-01 -1.8386680554e+00
3.3113112148e+02 9.0755301462e-01 -1.8904523916e-06 -4.1296139302e-01 1.6293461655e+00 1.1609441446e-05 9.0804596529e-01 7.9615745272e-01 -4.5478027413e-01 -1.8381141180e+00
3.3496543916e+02 9.0805914171e-01 -1.8512528743e-06 -4.1379780244e-01 1.6390321477e+00 1.1414752223e-05 9.1356977575e-01 8.0115422307e-01 -4.5294602932e-01 -1.8375412349e+00
3.3884415614e+02 9.0856263203e-01 -1.8129280179e-06 -4.1465028152e-01 1.6486908310e+00 1.1223227947e-05 9.1911951564e-01 8.0614080834e-01 -4.5113858912e-01 -1.8368952142e+00
3.4276778655e+02 9.0906349785e-01 -1.7754565011e-06 -4.1551877328e-01 1.6583934625e+00 1.1034813916e-05 9.2469482615e-01 8.1115419499e-01 -4.4935773569e-01 -1.8362572856e+00
3.4673685045e+02 9.0956175138e-01 -1.7388175565e-06 -4.1640321841e-01 1.6680908587e+00 1.0849456641e-05 9.3029534896e-01 8.1616883388e-01 -4.4760324651e-01 -1.8355737740e+00
3.5075187395e+02 9.1005740481e-01 -1.7029909573e-06 -4.1730355560e-01 1.6777823367e+00 1.0667103795e-05 9.3592072483e-01 8.2118435583e-01 -4.4587489573e-01 -1.8348455233e+00
3.5481338923e+02 9.1055047029e-01 -1.6679569976e-06 -4.1821972022e-01 1.6874902980e+00 1.0487704201e-05 9.4157059567e-01 8.2621238803e-01 -4.4417245201e-01 -1.8340985196e+00
3.5892193465e+02 9.1104095990e-01 -1.6336964888e-06 -4.1915164684e-01 1.6972134256e+00 1.0311207764e-05 9.4724460194e-01 8.3125223688e-01 -4.4249568273e-01 -1.8333324251e+00
3.6307805477e+02 9.1152888571e-01 -1.6001907359e-06 -4.2009926680e-01 1.7069504414e+00 1.0137565488e-05 9.5294238660e-01 8.3630322796e-01 -4.4084434978e-01 -1.8325469482e+00
3.6728230050e+02 9.1201425974e-01 -1.5674215314e-06 -4.2106250991e-01 1.7166777200e+00 9.9667293860e-06 9.5866359033e-01 8.4135306450e-01 -4.3921821394e-01 -1.8317179015e+00
3.7153522910e+02 9.1249709396e-01 -1.5353711403e-06 -4.2204130405e-01 1.7264390488e+00 9.7986524998e-06 9.6440785590e-01 8.4642450121e-01 -4.3761703253e-01 -1.8308933706e+00
3.7583740429e+02 9.1297740031e-01 -1.5040222826e-06 -4.2303557370e-01 1.7361887051e+00 9.6332888393e-06 9.7017482548e-01 8.5149374748e-01 -4.3604055949e-01 -1.8300256730e+00
3.8018939632e+02 9.1345519068e-01 -1.4733581318e-06 -4.2404524310e-01 1.7459479355e+00 9.4705933606e-06 9.7596414115e-01 8.5657183642e-01 -4.3448854852e-01 -1.8291386319e+00
3.8459178205e+02 9.1393047693e-01 -1.4433622971e-06 -4.2507023443e-01 1.7557156356e+00 9.3105219563e-06 9.8177544681e-01 8.6165817835e-01 -4.3296075066e-01 -1.8282321577e+00
3.8904514499e+02 9.1440327087e-01 -1.4140188073e-06 -4.2611046676e-01 1.7655120454e+00 9.1530314026e-06 9.8760838553e-01 8.6676329054e-01 -4.3145691451e-01 -1.8273283133e+00
3.9355007546e+02 9.1487358427e-01 -1.3853121081e-06 -4.2716585841e-01 1.7752932991e+00 8.9980793525e-06 9.9346260152e-01 8.7186432907e-01 -4.2997678801e-01 -1.8263825090e+00
3.9810717055e+02 9.1534142886e-01 -1.3572270425e-06 -4.2823632452e-01 1.7851008086e+00 8.8456242975e-06 9.9933773871e-01 8.7698282976e-01 -4.2852011681e-01 -1.8254386542e+00
4.0271703433e+02 9.1580681633e-01 -1.3297488524e-06 -4.2932178073e-01 1.7949122970e+00 8.6956255623e-06 1.0052334429e+00 8.8210717973e-01 -4.2708664717e-01 -1.8244747028e+00
4.0738027780e+02 9.1626975833e-01 -1.3028631541e-06 -4.3042213911e-01 1.8047268281e+00 8.5480432628e-06 1.0111493595e+00 8.8723687259e-01 -4.2567612299e-01 -1.8234907524e+00
4.1209751910e+02 9.1673026646e-01 -1.2765559353e-06 -4.3153731004e-01 1.8145637889e+00 8.4028382887e-06 1.0170851344e+00 8.9238198528e-01 -4.2428828764e-01 -1.8225073607e+00
4.1686938347e+02 9.1718835229e-01 -1.2508135487e-06 -4.3266720380e-01 1.8244016160e+00 8.2599722970e-06 1.0230404155e+00 8.9753126931e-01 -4.2292288483e-01 -1.8215036077e+00
4.2169650343e+02 9.1764402734e-01 -1.2256226936e-06 -4.3381172748e-01 1.8342593688e+00 8.1194076640e-06 1.0290148496e+00 9.0269463300e-01 -4.2157965714e-01 -1.8204994870e+00
4.2657951880e+02 9.1809730309e-01 -1.2009704136e-06 -4.3497078755e-01 1.8441159473e+00 7.9811074902e-06 1.0350080855e+00 9.0786106399e-01 -4.2025834739e-01 -1.8194747972e+00
4.3151907683e+02 9.1854819098e-01 -1.1768440823e-06 -4.3614428794e-01 1.8539900889e+00 7.8450355654e-06 1.0410197720e+00 9.1304030433e-01 -4.1895869767e-01 -1.8184489802e+00
4.3651583224e+02 9.1899670242e-01 -1.1532314010e-06 -4.3733213255e-01 1.8638804742e+00 7.7111563679e-06 1.0470495604e+00 9.1823164759e-01 -4.1768045095e-01 -1.8174214132e+00
4.4157044735e+02 9.1944284876e-01 -1.1301203833e-06 -4.3853422289e-01 1.8737666792e+00 7.5794350214e-06 1.0530971010e+00 9.2342442674e-01 -4.1642335022e-01 -1.8163729257e+00
4.4668359215e+02 9.1988664132e-01 -1.1074993522e-06 -4.3975046014e-01 1.8836669716e+00 7.4498372995e-06 1.0591620462e+00 9.2862814111e-01 -4.1518713941e-01 -1.8153221654e+00
4.5185594437e+02 9.2032809138e-01 -1.0853569222e-06 -4.4098074141e-01 1.8935989135e+00 7.3223295873e-06 1.0652440477e+00 9.3385192696e-01 -4.1397156113e-01 -1.8142866691e+00
4.5708818961e+02 9.2076721016e-01 -1.0636820060e-06 -4.4222496563e-01 1.9035235947e+00 7.1968788971e-06 1.0713427607e+00 9.3907547475e-01 -4.1277636051e-01 -1.8132296432e+00
4.6238102140e+02 9.2120400887e-01 -1.0424637959e-06 -4.4348302918e-01 1.9134588306e+00 7.0734528168e-06 1.0774578391e+00 9.4430805042e-01 -4.1160128321e-01 -1.8121689904e+00
4.6773514129e+02 9.2163849865e-01 -1.0216917594e-06 -4.4475482747e-01 1.9234217512e+00 6.9520195285e-06 1.0835889403e+00 9.4955856609e-01 -4.1044607502e-01 -1.8111215472e+00
4.7315125896e+02 9.2207069061e-01 -1.0013556294e-06 -4.4604025362e-01 1.9333746275e+00 6.8325477567e-06 1.0897357195e+00 9.5480731910e-01 -4.0931048292e-01 -1.8100522922e+00
4.7863009232e+02 9.2250059582e-01 -9.8144540228e-07 -4.4733920108e-01 1.9433527238e+00 6.7150067931e-06 1.0958978362e+00 9.6007268036e-01 -4.0819425524e-01 -1.8089950938e+00
4.8417236758e+02 9.2292822532e-01 -9.6195132610e-07 -4.4865156126e-01 1.9533367948e+00 6.5993664540e-06 1.1020749491e+00 9.6534458722e-01 -4.0709714128e-01 -1.8079324862e+00
4.8977881937e+02 9.2335359008e-01 -9.4286389563e-07 -4.4997722468e-01 1.9633434160e+00 6.4855970865e-06 1.1082667196e+00 9.7063166463e-01 -4.0601889122e-01 -1.8068804321e+00
4.9545019080e+02 9.2377670105e-01 -9.2417384628e-07 -4.5131608110e-01 1.9733537583e+00 6.3736695348e-06 1.1144728084e+00 9.7592406128e-01 -4.0495925761e-01 -1.8058220644e+00
5.0118723363e+02 9.2419756913e-01 -9.0587214463e-07 -4.5266801812e-01 1.9833841280e+00 6.2635551510e-06 1.1206928789e+00 9.8123026423e-01 -4.0391799274e-01 -1.8047729294e+00
5.0699070827e+02 9.2461620520e-01 -8.8794999020e-07 -4.5403292527e-01 1.9934161013e+00 6.1552257695e-06 1.1269265957e+00 9.8654063192e-01 -4.0289485313e-01 -1.8037167307e+00
5.1286138399e+02 9.2503262006e-01 -8.7039879543e-07 -4.5541068703e-01 2.0034657203e+00 6.0486536935e-06 1.1331736236e+00 9.9186351154e-01 -4.0188959356e-01 -1.8026686106e+00
5.1880003893e+02 9.2544682450e-01 -8.5321019488e-07 -4.5680119053e-01 2.0135316830e+00 5.9438117004e-06 1.1394336309e+00 9.9719820067e-01 -4.0090197284e-01 -1.8016278163e+00
5.2480746025e+02 9.2585882926e-01 -8.3637602710e-07 -4.5820431926e-01 2.0236127252e+00 5.8406730112e-06 1.1457062856e+00 1.0025440134e+00 -3.9993174955e-01 -1.8005936438e+00
5.3088444423e+02 9.2626864504e-01 -8.1988833928e-07 -4.5961995849e-01 2.0336912086e+00 5.7392112822e-06 1.1519912559e+00 1.0078917121e+00 -3.9897868679e-01 -1.7995508851e+00
5.3703179637e+02 9.2667628249e-01 -8.0373937228e-07 -4.6104799022e-01 2.0437989170e+00 5.6394006154e-06 1.1582882143e+00 1.0132578694e+00 -3.9804254634e-01 -1.7985282386e+00
5.4325033149e+02 9.2708175223e-01 -7.8792156377e-07 -4.6248829789e-01 2.0539181246e+00 5.5412155326e-06 1.1645968341e+00 1.0186332030e+00 -3.9712309387e-01 -1.7975103534e+00
5.4954087386e+02 9.2748506484e-01 -7.7242753727e-07 -4.6394076314e-01 2.0640477073e+00 5.4446309552e-06 1.1709167876e+00 1.0240170994e+00 -3.9622009699e-01 -1.7964966934e+00
5.5590425727e+02 9.2788623084e-01 -7.5725009496e-07 -4.6540526452e-01 2.0741865757e+00 5.3496222208e-06 1.1772477509e+00 1.0294089618e+00 -3.9533332229e-01 -1.7954867563e+00
5.6234132519e+02 9.2828526073e-01 -7.4238222614e-07 -4.6688168551e-01 2.0843493161e+00 5.2561650643e-06 1.1835894025e+00 1.0348163845e+00 -3.9446254295e-01 -1.7944935689e+00
5.6885293084e+02 9.2868216497e-01 -7.2781708560e-07 -4.6836990448e-01 2.0945189614e+00 5.1642355947e-06 1.1899414196e+00 1.0402304763e+00 -3.9360753124e-01 -1.7935028053e+00
5.7543993734e+02 9.2907695396e-01 -7.1354799691e-07 -4.6986979934e-01 2.1047098709e+00 5.0738103035e-06 1.1963034818e+00 1.0456587131e+00 -3.9276806135e-01 -1.7925271741e+00
5.8210321777e+02 9.2946963807e-01 -6.9956845128e-07 -4.7138124990e-01 2.1149054457e+00 4.9848660673e-06 1.2026752740e+00 1.0510923935e+00 -3.9194391045e-01 -1.7915528274e+00
5.8884365536e+02 9.2986022764e-01 -6.8587209523e-07 -4.7290413270e-01 2.1251198197e+00 4.8973801012e-06 1.2090564768e+00 1.0565388779e+00 -3.9113485744e-01 -1.7905921621e+00
5.9566214353e+02 9.3024873295e-01 -6.7245273472e-07 -4.7443832667e-01 2.1353516703e+00 4.8113299917e-06 1.2154467765e+00 1.0619974472e+00 -3.9034068447e-01 -1.7896443230e+00
6.0255958607e+02 9.3063516425e-01 -6.5930432136e-07 -4.7598370651e-01 2.1455997111e+00 4.7266936656e-06 1.2218458589e+00 1.0674674018e+00 -3.8956117341e-01 -1.7887085024e+00
6.0953689724e+02 9.3101953175e-01 -6.4642096065e-07 -4.7754015139e-01 2.1558626927e+00 4.6434494003e-06 1.2282534142e+00 1.0729480624e+00 -3.8879611150e-01 -1.7877839332e+00
