!      E0    Theta      Q^2          Sig     dSig_tot TPE(Blun) TPE(Fesh) idat      Norm TPE(extra)
 6130.00    47.60   7.8500   7.3494E-04   4.9015E-05   0.9965   1.0066   18     0.080  -0.0146
 5500.00    20.15   2.7257   1.1915E+00   4.3523E-02   0.9956   1.0034   17     0.038  -0.0013
 6000.00    19.05   2.9204   9.4169E-01   6.9349E-02   0.9961   1.0033   17     0.038  -0.0013
 6000.00    21.67   3.5045   3.5893E-01   9.1153E-03   0.9961   1.0036   17     0.038  -0.0020
 5500.00    26.28   3.8939   1.3293E-01   5.4281E-03   0.9956   1.0042   17     0.038  -0.0032
 6000.00    26.27   4.4779   7.1358E-02   2.9780E-03   0.9966   1.0042   17     0.038  -0.0038
 6000.00    29.28   5.0620   2.9390E-02   1.6748E-03   0.9970   1.0046   17     0.038  -0.0051
 6000.00    33.75   5.8408   1.0275E-02   9.1973E-04   0.9975   1.0052   17     0.038  -0.0074
  504.10   180.00   0.4900   2.4830E+00   6.7760E-02   0.9949   1.0115   16     0.023   0.0000
  592.10   180.00   0.6200   1.4110E+00   3.6130E-02   0.9904   1.0115   16     0.023   0.0000
  727.50   180.00   0.8300   6.3010E-01   1.2390E-02   0.9846   1.0115   16     0.023   0.0000
  839.10   180.00   1.0100   3.5384E-01   9.8967E-03   0.9805   1.0115   16     0.023  -0.0001
  881.70   180.00   1.0800   2.8708E-01   6.0519E-03   0.9791   1.0115   16     0.023  -0.0010
  936.00   180.00   1.1700   2.1282E-01   5.0308E-03   0.9774   1.0115   16     0.023  -0.0020
  971.90   180.00   1.2300   1.7927E-01   6.2911E-03   0.9763   1.0115   16     0.023  -0.0026
 1019.40   180.00   1.3100   1.4239E-01   3.4847E-03   0.9749   1.0115   16     0.023  -0.0034
 1107.60   180.00   1.4600   9.7717E-02   2.1163E-03   0.9725   1.0115   16     0.023  -0.0048
 1189.00   180.00   1.6000   6.8204E-02   1.5605E-03   0.9705   1.0115   16     0.023  -0.0060
 1275.50   180.00   1.7500   4.7253E-02   1.1540E-03   0.9685   1.0115   16     0.023  -0.0071
 5483.00    21.01   2.8620   8.0319E-01   1.8580E-02   0.9956   1.0035   15     0.030  -0.0015
 5483.00    25.01   3.6210   1.9352E-01   5.6732E-03   0.9956   1.0041   15     0.030  -0.0027
 7640.00    21.01   5.0270   6.9503E-02   1.4813E-03   0.9987   1.0035   15     0.030  -0.0029
 6676.00    25.01   4.9910   4.5678E-02   1.2664E-03   0.9979   1.0041   15     0.030  -0.0039
 5507.00    33.01   5.0170   2.0525E-02   5.6749E-04   0.9960   1.0051   15     0.030  -0.0061
 9625.00    21.01   7.3000   1.0848E-02   3.1033E-04   1.0026   1.0035   15     0.030  -0.0044
11470.00    21.01   9.6290   2.5247E-03   8.4057E-05   1.0066   1.0035   15     0.030  -0.0059
13210.00    21.01  11.9900   8.1392E-04   2.9236E-05   1.0104   1.0035   15     0.030  -0.0073
15840.00    21.01  15.7200   1.8071E-04   1.0373E-05   1.0160   1.0035   15     0.030  -0.0095
18360.00    21.01  19.4700   4.7245E-05   3.5447E-06   1.0212   1.0035   15     0.030  -0.0117
20790.00    21.01  23.2400   1.8449E-05   1.6408E-06   1.0253   1.0035   15     0.030  -0.0137
21180.00    25.01  26.9900   4.5967E-06   5.4713E-07   1.0300   1.0041   15     0.030  -0.0192
21190.00    33.01  31.2000   8.8379E-07   1.6270E-07   1.0341   1.0051   15     0.030  -0.0277
 3996.00    15.44   0.9990   6.5300E+01   1.1890E+00   0.9969   1.0027   14     0.040   0.0000
 6197.00    12.15   1.4987   3.2585E+01   5.8169E-01   0.9971   1.0022   14     0.040  -0.0002
 6197.00    14.40   1.9983   8.1814E+00   1.6791E-01   0.9966   1.0026   14     0.040  -0.0004
 7909.00    12.59   2.5011   4.6942E+00   7.4832E-02   0.9972   1.0023   14     0.040  -0.0005
 9993.00    12.45   3.7557   9.2993E-01   1.8692E-02   0.9983   1.0022   14     0.040  -0.0008
10700.00    13.99   5.0751   1.8216E-01   3.9600E-03   0.9996   1.0025   14     0.040  -0.0014
13330.00    17.59   9.9839   3.5480E-03   1.4093E-04   1.0067   1.0030   14     0.040  -0.0045
 1137.00    90.00   1.1690   6.1478E-01   1.6698E-02   0.9838   1.0095   13     0.021  -0.0014
 1512.00    90.00   1.7508   1.4366E-01   4.8443E-03   0.9788   1.0095   13     0.021  -0.0053
 1699.00    86.00   2.0006   9.3749E-02   2.8888E-03   0.9782   1.0093   13     0.021  -0.0064
 1901.00    86.00   2.3307   5.2515E-02   1.8774E-03   0.9767   1.0093   13     0.021  -0.0080
 2300.00    86.00   3.0003   1.6888E-02   7.5037E-04   0.9746   1.0093   13     0.021  -0.0106
  804.70    86.00   0.6700   3.3960E+00   9.1700E-02   0.9911   1.0093   12     0.021   0.0000
 1048.00    86.00   1.0021   1.1180E+00   3.2421E-02   0.9862   1.0093   12     0.021  -0.0000
 1162.00    86.00   1.1673   6.7182E-01   1.6894E-02   0.9843   1.0093   12     0.021  -0.0014
 1383.00    86.00   1.5007   2.8163E-01   9.7945E-03   0.9813   1.0093   12     0.021  -0.0037
 1544.00    86.00   1.7525   1.5871E-01   4.2899E-03   0.9796   1.0093   12     0.021  -0.0051
 1699.00    86.00   2.0006   9.4937E-02   2.5855E-03   0.9782   1.0093   12     0.021  -0.0064
 1904.00    86.00   2.3356   4.9230E-02   1.5028E-03   0.9767   1.0093   12     0.021  -0.0080
 2300.00    86.00   3.0003   1.6938E-02   5.8223E-04   0.9746   1.0093   12     0.021  -0.0106
 4098.00    12.00   0.6700   3.3380E+02   6.3420E+00   0.9981   1.0022   11     0.021   0.0000
 5058.00    12.00   1.0002   1.1980E+02   2.5160E+00   0.9975   1.0022   11     0.021  -0.0000
 5287.00    12.50   1.1690   6.7284E+01   1.2781E+00   0.9972   1.0023   11     0.021  -0.0001
 6273.00    12.00   1.5005   3.3235E+01   6.6489E-01   0.9971   1.0022   11     0.021  -0.0002
 6561.00    12.50   1.7505   1.7104E+01   4.1059E-01   0.9970   1.0023   11     0.021  -0.0002
 6360.00    14.00   2.0002   8.3263E+00   1.7499E-01   0.9967   1.0025   11     0.021  -0.0004
 6502.00    15.00   2.3306   3.9953E+00   1.0397E-01   0.9966   1.0026   11     0.021  -0.0006
 6498.00    17.66   3.0004   9.9113E-01   2.0937E-02   0.9965   1.0031   11     0.021  -0.0011
  448.90    90.00   0.2726   2.3550E+01   5.7680E-01   1.0008   1.0095   10     0.019   0.0000
  448.90    90.00   0.2726   2.5120E+01   6.1530E-01   1.0008   1.0095   10     0.019   0.0000
  557.00    90.00   0.3894   1.1950E+01   2.9270E-01   0.9973   1.0095   10     0.019   0.0000
  718.00    90.00   0.5841   4.8360E+00   1.8110E-01   0.9926   1.0095   10     0.019   0.0000
  718.00    90.00   0.5841   4.7700E+00   1.3450E-01   0.9926   1.0095   10     0.019   0.0000
  865.10    90.00   0.7788   2.1370E+00   6.5360E-02   0.9890   1.0095   10     0.019   0.0000
 1105.10    59.90   0.7671   5.9100E+00   1.7370E-01   0.9918   1.0076   10     0.019   0.0000
 1107.70    90.00   1.1253   6.9555E-01   3.0700E-02   0.9843   1.0095   10     0.019  -0.0011
 1597.50    80.00   1.7522   2.0157E-01   1.0159E-02   0.9809   1.0090   10     0.019  -0.0048
  660.00    25.25   0.0780   3.2640E+03   9.8530E+01   1.0018   1.0041    9     0.040   0.0000
  815.00    25.25   0.1172   1.8470E+03   5.4690E+01   1.0011   1.0041    9     0.040   0.0000
  605.00    35.15   0.1194   8.6120E+02   2.5940E+01   1.0016   1.0053    9     0.040   0.0000
 1064.00    25.25   0.1952   8.3530E+02   2.5820E+01   1.0000   1.0041    9     0.040   0.0000
  784.00    35.15   0.1945   3.9870E+02   1.1960E+01   1.0002   1.0053    9     0.040   0.0000
 1364.00    25.25   0.3122   3.5810E+02   8.9270E+00   0.9988   1.0041    9     0.040   0.0000
 1537.00    25.25   0.3903   2.2650E+02   4.5590E+00   0.9981   1.0041    9     0.040   0.0000
 1249.00    31.74   0.3891   1.3160E+02   2.5770E+00   0.9978   1.0049    9     0.040   0.0000
 1231.00    32.27   0.3892   1.3000E+02   2.5800E+00   0.9978   1.0050    9     0.040   0.0000
 1142.00    35.15   0.3892   1.0740E+02   2.1880E+00   0.9977   1.0053    9     0.040   0.0000
  848.00    50.06   0.3890   4.5620E+01   9.3170E-01   0.9972   1.0068    9     0.040   0.0000
  696.00    64.72   0.3895   2.5140E+01   4.0750E-01   0.9970   1.0080    9     0.040   0.0000
  556.00    90.27   0.3894   1.1710E+01   2.2870E-01   0.9973   1.0095    9     0.040   0.0000
 1770.00    25.25   0.5072   1.2730E+02   2.5740E+00   0.9973   1.0041    9     0.040   0.0000
 1912.00    25.25   0.5847   8.9170E+01   1.7810E+00   0.9969   1.0041    9     0.040   0.0000
 1629.00    30.24   0.5842   6.0860E+01   1.1900E+00   0.9964   1.0047    9     0.040   0.0000
 1540.00    32.27   0.5844   5.1120E+01   9.9070E-01   0.9962   1.0050    9     0.040   0.0000
 1522.00    32.70   0.5841   4.8940E+01   9.8160E-01   0.9961   1.0050    9     0.040   0.0000
 1431.00    35.15   0.5843   4.2280E+01   8.4410E-01   0.9959   1.0053    9     0.040   0.0000
 1171.00    44.48   0.5788   2.3880E+01   4.7520E-01   0.9952   1.0063    9     0.040   0.0000
 1072.00    50.06   0.5840   1.7690E+01   3.5630E-01   0.9947   1.0068    9     0.040   0.0000
 1042.00    51.96   0.5843   1.6640E+01   3.3730E-01   0.9946   1.0070    9     0.040   0.0000
  892.00    64.17   0.5844   9.9450E+00   1.9830E-01   0.9938   1.0080    9     0.040   0.0000
  886.00    64.72   0.5837   9.6560E+00   1.9850E-01   0.9937   1.0080    9     0.040   0.0000
  718.00    90.08   0.5845   4.5170E+00   9.9270E-02   0.9926   1.0095    9     0.040   0.0000
  717.00    90.27   0.5844   4.5040E+00   8.9360E-02   0.9926   1.0095    9     0.040   0.0000
  647.00   110.30   0.5846   2.9260E+00   6.7540E-02   0.9921   1.0103    9     0.040   0.0000
  645.00   110.72   0.5834   2.9690E+00   6.0570E-02   0.9921   1.0103    9     0.040   0.0000
 1789.00    32.70   0.7790   2.3130E+01   4.7530E-01   0.9950   1.0050    9     0.040   0.0000
 1683.00    35.15   0.7784   1.9650E+01   5.8520E-01   0.9946   1.0053    9     0.040   0.0000
 1392.00    44.48   0.7791   1.1250E+01   2.2740E-01   0.9935   1.0063    9     0.040   0.0000
 1064.00    64.17   0.7791   4.4570E+00   1.0890E-01   0.9913   1.0080    9     0.040   0.0000
  865.00    90.08   0.7792   2.1180E+00   4.6600E-02   0.9890   1.0095    9     0.040   0.0000
  784.00   110.13   0.7783   1.3840E+00   2.9760E-02   0.9877   1.0103    9     0.040   0.0000
 1913.00    35.15   0.9729   1.0440E+01   2.0810E-01   0.9937   1.0053    9     0.040   0.0000
 1718.00    40.21   0.9737   7.8080E+00   1.6850E-01   0.9929   1.0059    9     0.040   0.0000
 1224.00    64.17   0.9739   2.4040E+00   5.5410E-02   0.9893   1.0080    9     0.040   0.0000
 1003.00    90.08   0.9731   1.0960E+00   2.7730E-02   0.9861   1.0095    9     0.040   0.0000
  915.00   110.13   0.9740   6.8880E-01   2.3790E-02   0.9842   1.0103    9     0.040   0.0000
 1910.00    40.32   1.1683   4.4073E+00   1.7835E-01   0.9920   1.0059    9     0.040  -0.0005
 1375.00    64.17   1.1679   1.3974E+00   3.0800E-02   0.9877   1.0080    9     0.040  -0.0010
 1135.00    90.08   1.1667   6.0947E-01   1.5947E-02   0.9838   1.0095    9     0.040  -0.0014
 1040.00   110.13   1.1678   4.1068E-01   2.0869E-02   0.9813   1.0103    9     0.040  -0.0017
 1790.00    50.06   1.3631   1.4562E+00   4.0709E-02   0.9893   1.0068    9     0.040  -0.0015
 1512.00    64.72   1.3621   8.0736E-01   2.8922E-02   0.9864   1.0080    9     0.040  -0.0021
 1263.00    90.27   1.3626   3.5904E-01   1.2084E-02   0.9818   1.0095    9     0.040  -0.0029
 1160.00   110.72   1.3626   2.2846E-01   8.8671E-03   0.9787   1.0103    9     0.040  -0.0033
 1661.00    64.17   1.5576   5.3459E-01   2.0055E-02   0.9855   1.0080    9     0.040  -0.0030
 1389.00    90.13   1.5571   2.1891E-01   9.3112E-03   0.9801   1.0095    9     0.040  -0.0042
 1282.00   110.13   1.5576   1.4741E-01   5.1660E-03   0.9767   1.0103    9     0.040  -0.0048
 1789.00    64.72   1.7527   3.2215E-01   1.0223E-02   0.9845   1.0080    9     0.040  -0.0039
 1511.00    90.27   1.7524   1.4960E-01   6.2649E-03   0.9787   1.0095    9     0.040  -0.0053
 1397.00   110.72   1.7522   9.0945E-02   5.5791E-03   0.9747   1.0103    9     0.040  -0.0061
 1632.00    90.13   1.9461   9.1491E-02   5.0066E-03   0.9775   1.0095    9     0.040  -0.0064
 1577.70    20.00   0.2726   7.6280E+02   1.6020E+01   0.9992   1.0034    8     0.020   0.0000
 1903.50    20.00   0.3894   4.0890E+02   8.9960E+00   0.9984   1.0034    8     0.020   0.0000
 2361.70    20.00   0.5841   1.5500E+02   4.0310E+00   0.9974   1.0034    8     0.020   0.0000
 2757.00    20.00   0.7788   7.5190E+01   1.7300E+00   0.9967   1.0034    8     0.020   0.0000
 3438.90    20.00   1.1682   2.3704E+01   1.0662E+00   0.9958   1.0034    8     0.020  -0.0002
 3438.90    20.00   1.1682   2.2773E+01   6.6044E-01   0.9958   1.0034    8     0.020  -0.0002
 4306.90    20.00   1.7522   5.9756E+00   2.7496E-01   0.9953   1.0034    8     0.020  -0.0006
 4306.90    20.00   1.7522   5.7155E+00   1.8874E-01   0.9953   1.0034    8     0.020  -0.0006
 3996.00    15.44   0.9990   6.5330E+01   9.1170E-01   0.9969   1.0027    7     0.040   0.0000
 3296.00    19.06   0.9988   4.0140E+01   6.0230E-01   0.9963   1.0033    7     0.040   0.0000
 2998.00    21.18   0.9987   3.2770E+01   5.0520E-01   0.9959   1.0036    7     0.040   0.0000
 6197.00    12.15   1.4987   3.2595E+01   4.8319E-01   0.9971   1.0022    7     0.040  -0.0002
 3296.00    24.64   1.4989   6.2628E+00   1.0874E-01   0.9944   1.0040    7     0.040  -0.0006
 2998.00    27.58   1.4985   4.7676E+00   7.4551E-02   0.9938   1.0044    7     0.040  -0.0008
 6197.00    14.40   1.9983   8.1914E+00   1.3833E-01   0.9966   1.0026    7     0.040  -0.0004
 3996.00    23.84   1.9985   2.3816E+00   3.8821E-02   0.9944   1.0039    7     0.040  -0.0011
 3296.00    30.22   1.9986   1.3171E+00   3.1883E-02   0.9928   1.0047    7     0.040  -0.0016
 2998.00    34.14   1.9977   9.8838E-01   1.7283E-02   0.9918   1.0052    7     0.040  -0.0020
 7909.00    12.59   2.5011   4.6281E+00   6.6001E-02   0.9972   1.0023    7     0.040  -0.0005
 5253.00    20.09   2.5047   1.5157E+00   2.5847E-02   0.9955   1.0034    7     0.040  -0.0011
 3802.00    29.96   2.5061   5.5758E-01   1.0196E-02   0.9930   1.0047    7     0.040  -0.0023
 3294.00    36.20   2.4969   3.4888E-01   6.7764E-03   0.9913   1.0054    7     0.040  -0.0031
 7909.00    12.59   2.5011   4.6962E+00   6.5027E-02   0.9972   1.0023    7     0.040  -0.0005
 6197.00    16.55   2.4983   2.5320E+00   5.1453E-02   0.9963   1.0029    7     0.040  -0.0008
 3996.00    28.04   2.4992   6.7989E-01   1.2175E-02   0.9935   1.0045    7     0.040  -0.0020
 3296.00    36.17   2.4969   3.4326E-01   6.7644E-03   0.9913   1.0054    7     0.040  -0.0031
 2998.00    41.40   2.4977   2.4433E-01   4.8270E-03   0.9898   1.0060    7     0.040  -0.0038
 9998.00    12.42   3.7447   9.5444E-01   1.3811E-02   0.9983   1.0022    7     0.040  -0.0008
 7911.00    16.26   3.7438   5.0345E-01   8.8626E-03   0.9976   1.0028    7     0.040  -0.0013
 3996.00    40.03   3.7452   4.6594E-02   1.0645E-03   0.9914   1.0058    7     0.040  -0.0059
 1766.60    75.87   1.9469   1.3957E-01   4.5667E-03   0.9810   1.0087    6     0.030  -0.0055
 2371.60    75.83   2.9204   2.7354E-02   9.8641E-04   0.9783   1.0087    6     0.030  -0.0094
 6128.10    75.78   9.5594   6.0239E-05   8.7657E-06   0.9796   1.0087    6     0.030  -0.0234
 3685.00    10.00   0.3894   1.7510E+03   2.9030E+01   0.9991   1.0018    5     0.025   0.0000
 5274.00    10.00   0.7788   3.3630E+02   5.5760E+00   0.9982   1.0018    5     0.025   0.0000
 4433.00    12.00   0.7788   2.2510E+02   3.7330E+00   0.9979   1.0022    5     0.025   0.0000
 3640.00    14.80   0.7788   1.4500E+02   2.4040E+00   0.9974   1.0026    5     0.025   0.0000
 5907.00    11.10   1.1682   8.6514E+01   1.4351E+00   0.9975   1.0020    5     0.025  -0.0000
 4436.00    15.10   1.1682   4.3264E+01   7.1760E-01   0.9967   1.0027    5     0.025  -0.0001
 5278.00    14.80   1.5575   1.7795E+01   2.9522E-01   0.9965   1.0026    5     0.025  -0.0003
 5245.00    16.00   1.7522   1.0124E+01   1.6806E-01   0.9962   1.0028    5     0.025  -0.0004
 5888.00    15.00   1.9469   8.0305E+00   1.3334E-01   0.9964   1.0026    5     0.025  -0.0004
 5883.00    19.50   2.9204   9.3644E-01   2.9344E-02   0.9960   1.0033    5     0.025  -0.0013
 5886.00    25.00   4.0886   1.1105E-01   4.8580E-03   0.9963   1.0041    5     0.025  -0.0031
  559.00    45.00   0.1558   3.5550E+02   1.3860E+01   1.0014   1.0063    4     0.016   0.0000
  368.00    75.00   0.1555   9.8910E+01   3.9560E+00   1.0036   1.0087    4     0.016   0.0000
  259.00   135.00   0.1557   2.2640E+01   8.8300E-01   1.0096   1.0110    4     0.016   0.0000
  603.00    45.00   0.1792   2.6810E+02   1.0990E+01   1.0009   1.0063    4     0.016   0.0000
  474.00    60.00   0.1794   1.2980E+02   5.8420E+00   1.0017   1.0076    4     0.016   0.0000
  399.00    75.00   0.1794   7.6510E+01   3.0610E+00   1.0028   1.0087    4     0.016   0.0000
  351.00    90.00   0.1793   4.8330E+01   2.3680E+00   1.0041   1.0095    4     0.016   0.0000
  297.00   120.00   0.1794   2.4060E+01   1.2030E+00   1.0069   1.0106    4     0.016   0.0000
  282.00   135.00   0.1794   1.9740E+01   7.8970E-01   1.0083   1.0110    4     0.016   0.0000
  275.00   145.00   0.1795   1.6850E+01   6.7380E-01   1.0091   1.0112    4     0.016   0.0000
  690.00    40.59   0.1947   2.9480E+02   1.4440E+01   1.0004   1.0059    4     0.016   0.0000
  418.00    75.00   0.1947   7.3130E+01   3.6560E+00   1.0023   1.0087    4     0.016   0.0000
  296.00   135.00   0.1944   1.8380E+01   9.1910E-01   1.0074   1.0110    4     0.016   0.0000
  690.00    45.52   0.2336   1.7630E+02   8.8130E+00   0.9998   1.0064    4     0.016   0.0000
  550.00    60.00   0.2339   8.5700E+01   3.5140E+00   1.0003   1.0076    4     0.016   0.0000
  464.00    75.00   0.2335   4.8970E+01   2.4980E+00   1.0011   1.0087    4     0.016   0.0000
  331.00   135.00   0.2335   1.2850E+01   5.1410E-01   1.0054   1.0110    4     0.016   0.0000
  600.00    60.00   0.2728   6.3960E+01   2.6220E+00   0.9994   1.0076    4     0.016   0.0000
  508.00    75.00   0.2730   3.7240E+01   1.4900E+00   1.0000   1.0087    4     0.016   0.0000
  434.00    95.00   0.2725   1.9150E+01   9.5740E-01   1.0011   1.0097    4     0.016   0.0000
  364.00   135.00   0.2721   9.6800E+00   3.8720E-01   1.0034   1.0110    4     0.016   0.0000
  356.00   145.00   0.2728   9.0430E+00   4.5210E-01   1.0039   1.0112    4     0.016   0.0000
  624.00    60.00   0.2922   5.5560E+01   2.2780E+00   0.9990   1.0076    4     0.016   0.0000
  528.00    75.00   0.2916   3.2160E+01   1.3190E+00   0.9995   1.0087    4     0.016   0.0000
  468.00    90.00   0.2923   2.0550E+01   1.0480E+00   1.0001   1.0095    4     0.016   0.0000
  399.00   120.00   0.2916   1.0500E+01   5.2510E-01   1.0018   1.0106    4     0.016   0.0000
  380.00   135.00   0.2915   8.8120E+00   3.5250E-01   1.0025   1.0110    4     0.016   0.0000
  690.00    55.30   0.3115   5.6010E+01   2.8010E+00   0.9985   1.0073    4     0.016   0.0000
  647.00    60.00   0.3113   4.6610E+01   2.3300E+00   0.9986   1.0076    4     0.016   0.0000
  549.00    75.00   0.3116   2.7830E+01   1.0850E+00   0.9990   1.0087    4     0.016   0.0000
  396.00   135.00   0.3112   7.7550E+00   3.1020E-01   1.0016   1.0110    4     0.016   0.0000
  387.00   145.00   0.3113   7.3920E+00   3.6960E-01   1.0020   1.0112    4     0.016   0.0000
  692.00    60.00   0.3498   3.6940E+01   1.8840E+00   0.9978   1.0076    4     0.016   0.0000
  588.00    75.00   0.3500   2.2060E+01   8.8220E-01   0.9980   1.0087    4     0.016   0.0000
  427.00   135.00   0.3503   6.4580E+00   2.5830E-01   1.0000   1.0110    4     0.016   0.0000
  900.00    46.56   0.3894   5.9110E+01   2.8960E+00   0.9973   1.0065    4     0.016   0.0000
  736.00    60.00   0.3891   3.0660E+01   1.2260E+00   0.9971   1.0076    4     0.016   0.0000
  627.00    75.00   0.3897   1.7650E+01   7.2350E-01   0.9971   1.0087    4     0.016   0.0000
  557.00    90.00   0.3894   1.1820E+01   5.7920E-01   0.9973   1.0095    4     0.016   0.0000
  479.00   120.00   0.3898   6.2180E+00   3.1090E-01   0.9980   1.0106    4     0.016   0.0000
  457.00   135.00   0.3893   5.1230E+00   2.0490E-01   0.9984   1.0110    4     0.016   0.0000
  447.00   145.00   0.3894   4.6900E+00   2.3450E-01   0.9986   1.0112    4     0.016   0.0000
  950.00    46.55   0.4282   4.8050E+01   2.4030E+00   0.9968   1.0065    4     0.016   0.0000
  664.00    75.00   0.4287   1.4380E+01   7.0460E-01   0.9962   1.0087    4     0.016   0.0000
  486.00   135.00   0.4280   4.3260E+00   1.7300E-01   0.9969   1.0110    4     0.016   0.0000
  950.00    49.51   0.4671   3.3120E+01   1.6890E+00   0.9961   1.0068    4     0.016   0.0000
  900.00    53.04   0.4672   2.7620E+01   1.3810E+00   0.9960   1.0071    4     0.016   0.0000
  700.00    75.00   0.4677   1.1670E+01   4.6680E-01   0.9954   1.0087    4     0.016   0.0000
  515.00   135.00   0.4675   3.5290E+00   1.7650E-01   0.9955   1.0110    4     0.016   0.0000
  504.00   145.00   0.4674   3.2400E+00   1.6200E-01   0.9956   1.0112    4     0.016   0.0000
  717.00    75.00   0.4865   1.0340E+01   4.1370E-01   0.9950   1.0087    4     0.016   0.0000
  950.00    52.52   0.5061   2.4260E+01   1.1890E+00   0.9955   1.0070    4     0.016   0.0000
  735.00    75.00   0.5066   9.3200E+00   3.8210E-01   0.9946   1.0087    4     0.016   0.0000
  543.00   135.00   0.5064   2.8820E+00   1.4410E-01   0.9942   1.0110    4     0.016   0.0000
  950.00    55.60   0.5451   1.8170E+01   9.0840E-01   0.9948   1.0073    4     0.016   0.0000
  900.00    59.80   0.5452   1.4200E+01   7.3830E-01   0.9946   1.0076    4     0.016   0.0000
  769.00    75.00   0.5453   7.7930E+00   3.1950E-01   0.9939   1.0087    4     0.016   0.0000
  570.00   135.00   0.5445   2.4540E+00   1.2270E-01   0.9930   1.0110    4     0.016   0.0000
  559.00   145.00   0.5456   2.3470E+00   1.1730E-01   0.9929   1.0112    4     0.016   0.0000
  950.00    58.75   0.5840   1.3270E+01   6.5040E-01   0.9941   1.0075    4     0.016   0.0000
  802.00    75.00   0.5837   6.5730E+00   3.3520E-01   0.9932   1.0087    4     0.016   0.0000
  597.00   135.00   0.5833   2.1260E+00   1.0630E-01   0.9918   1.0110    4     0.016   0.0000
  950.00    62.00   0.6230   9.1910E+00   4.5950E-01   0.9934   1.0078    4     0.016   0.0000
  900.00    67.00   0.6229   7.6520E+00   3.9020E-01   0.9930   1.0082    4     0.016   0.0000
  835.00    75.00   0.6228   5.4830E+00   2.6320E-01   0.9926   1.0087    4     0.016   0.0000
  802.00    80.00   0.6230   5.1180E+00   2.5590E-01   0.9923   1.0090    4     0.016   0.0000
  624.00   135.00   0.6226   1.7680E+00   8.8380E-02   0.9907   1.0110    4     0.016   0.0000
  612.00   145.00   0.6232   1.6230E+00   8.1160E-02   0.9905   1.0112    4     0.016   0.0000
  950.00    65.36   0.6618   7.1070E+00   3.5530E-01   0.9926   1.0080    4     0.016   0.0000
  867.00    75.00   0.6613   4.9270E+00   2.4140E-01   0.9919   1.0087    4     0.016   0.0000
  651.00   135.00   0.6624   1.6180E+00   8.0910E-02   0.9896   1.0110    4     0.016   0.0000
  883.00    75.00   0.6809   4.7390E+00   1.9430E-01   0.9916   1.0087    4     0.016   0.0000
  950.00    68.89   0.7009   5.5880E+00   2.7380E-01   0.9918   1.0083    4     0.016   0.0000
  899.00    75.00   0.7005   4.3920E+00   2.1960E-01   0.9913   1.0087    4     0.016   0.0000
  864.00    80.00   0.7006   3.6090E+00   1.7320E-01   0.9910   1.0090    4     0.016   0.0000
  677.00   135.00   0.7012   1.2800E+00   6.4020E-02   0.9886   1.0110    4     0.016   0.0000
  664.00   145.00   0.7013   1.1770E+00   5.8860E-02   0.9883   1.0112    4     0.016   0.0000
  950.00    72.58   0.7398   4.1280E+00   2.1050E-01   0.9910   1.0085    4     0.016   0.0000
  930.00    75.00   0.7391   4.1040E+00   2.5030E-01   0.9908   1.0087    4     0.016   0.0000
  703.00   135.00   0.7404   1.1710E+00   5.8550E-02   0.9876   1.0110    4     0.016   0.0000
  961.00    75.00   0.7782   3.4510E+00   1.7250E-01   0.9902   1.0087    4     0.016   0.0000
  950.00    76.47   0.7787   3.3660E+00   1.6160E-01   0.9901   1.0088    4     0.016   0.0000
  925.00    80.00   0.7792   2.5670E+00   1.1290E-01   0.9898   1.0090    4     0.016   0.0000
  900.00    83.80   0.7787   2.3000E+00   1.1500E-01   0.9895   1.0092    4     0.016   0.0000
  728.00   135.00   0.7784   1.1410E+00   5.7050E-02   0.9867   1.0110    4     0.016   0.0000
  715.00   145.00   0.7795   8.9290E-01   4.4650E-02   0.9863   1.0112    4     0.016   0.0000
 1022.00    75.00   0.8567   2.7860E+00   1.3650E-01   0.9892   1.0087    4     0.016   0.0000
  950.00    85.05   0.8567   1.8100E+00   1.0860E-01   0.9882   1.0092    4     0.016   0.0000
  779.00   135.00   0.8571   8.7470E-01   4.3730E-02   0.9849   1.0110    4     0.016   0.0000
  764.00   145.00   0.8559   7.6800E-01   3.8400E-02   0.9845   1.0112    4     0.016   0.0000
  862.00   145.00   1.0120   4.2676E-01   2.3044E-02   0.9812   1.0112    4     0.016  -0.0001
  910.00   145.00   1.0899   3.2124E-01   2.2494E-02   0.9798   1.0112    4     0.016  -0.0011
  958.00   145.00   1.1686   2.4627E-01   1.9720E-02   0.9784   1.0112    4     0.016  -0.0019
 1594.00    45.22   1.0000   5.2670E+00   4.1790E-02   0.9919   1.0064    3     0.019   0.0000
 2403.00    27.28   1.0000   1.7800E+01   1.6180E-01   0.9949   1.0044    3     0.019   0.0000
 2408.00    46.39   2.0030   4.4503E-01   4.9887E-03   0.9886   1.0065    3     0.019  -0.0032
 2800.00    37.47   2.0030   7.8152E-01   6.9258E-03   0.9909   1.0056    3     0.019  -0.0023
 3250.00    30.81   2.0030   1.2902E+00   9.0144E-03   0.9926   1.0048    3     0.019  -0.0017
 4003.00    23.82   2.0030   2.4236E+00   2.3758E-02   0.9944   1.0039    3     0.019  -0.0011
 2796.00    45.95   2.4970   1.9024E-01   2.4093E-03   0.9884   1.0064    3     0.019  -0.0044
 3241.00    37.02   2.4970   3.3798E-01   3.6115E-03   0.9910   1.0055    3     0.019  -0.0032
