# Ebeam [MeV], spec, theta_spec [Deg], Q^2Avg [GeV^2], csexp/csdip, delta_csexp/csdip_tot, delta_csexp/csdip_stat, csexp/csdip(mincut) csexp/csdip(maxcut), Blun_TPE_corr, Fesh_corr, A1_syst_scale, norms
180.0 B 35.50 0.011609 0.9957357 0.0037544 0.0029655 0.9963024 0.9960889 1.0048 1.0054 1.00154 1:3
180.0 B 35.50 0.011609 0.9963973 0.0024791 0.0019582 0.9964877 0.9961915 1.0048 1.0054 1.00154 1:3
180.0 B 36.00 0.011917 0.9950550 0.0049274 0.0038921 0.9946614 0.9947284 1.0049 1.0054 1.00156 1:3
180.0 B 36.00 0.011917 0.9961961 0.0029195 0.0023061 0.9960919 0.9962758 1.0049 1.0054 1.00156 1:3
180.0 B 36.00 0.011917 0.9984152 0.0024985 0.0019736 0.9985090 0.9980600 1.0049 1.0054 1.00156 1:3
180.0 B 36.50 0.012228 0.9932076 0.0025242 0.0019938 0.9935062 0.9932536 1.0049 1.0055 1.00158 1:3
180.0 B 36.50 0.012228 0.9936418 0.0024738 0.0019541 0.9936631 0.9937732 1.0049 1.0055 1.00158 1:3
180.0 B 37.00 0.012542 0.9983572 0.0025146 0.0019863 0.9990254 0.9983084 1.0049 1.0055 1.00160 1:3
180.0 B 37.00 0.012542 0.9975351 0.0026921 0.0021264 0.9973949 0.9968598 1.0049 1.0055 1.00160 1:3
180.0 B 37.50 0.012859 0.9991664 0.0031489 0.0024874 0.9991426 0.9988648 1.0050 1.0056 1.00162 1:3
180.0 B 32.99 0.010113 1.0022806 0.0033528 0.0026483 1.0016081 1.0024400 1.0046 1.0051 1.00143 1:4
180.0 B 32.99 0.010113 0.9948249 0.0058227 0.0045993 0.9941509 0.9955952 1.0046 1.0051 1.00143 1:4
180.0 B 32.99 0.010113 1.0034389 0.0024165 0.0019088 1.0027788 1.0039433 1.0046 1.0051 1.00143 1:4
